Temporada,Rodada,Mandante,Visitante,Mandante Placar,Visitante Placar
2017,18,são paulo,coritiba,1,2
2017,18,vasco,cruzeiro,0,3
2017,18,vitória,ponte preta,3,1
2017,19,avaí,santos,0,0
2017,19,bahia,são paulo,2,1
2017,19,corinthians,sport,3,1
2017,19,coritiba,chapecoense,2,0
2017,19,cruzeiro,botafogo-rj,0,0
2017,19,flamengo,vitória,0,2
2017,19,fluminense,atlético-go,3,1
2017,19,grêmio,atlético-mg,2,0
2017,19,palmeiras,athlético-pr,0,1
2017,19,ponte preta,vasco,0,0
2017,20,athlético-pr,bahia,4,1
2017,20,atlético-go,coritiba,1,0
2017,20,atlético-mg,flamengo,2,0
2017,20,botafogo-rj,grêmio,1,0
2017,20,chapecoense,corinthians,0,1
2017,20,santos,fluminense,0,0
2017,20,sport,ponte preta,0,0
2017,20,são paulo,cruzeiro,3,2
2017,20,vasco,palmeiras,1,1
2017,20,vitória,avaí,0,1
2017,21,avaí,são paulo,1,1
2017,21,bahia,vasco,3,0
2017,21,corinthians,vitória,0,1
2017,21,coritiba,santos,0,0
2017,21,cruzeiro,sport,2,0
2017,21,flamengo,atlético-go,2,0
2017,21,fluminense,atlético-mg,2,1
2017,21,grêmio,athlético-pr,0,0
2017,21,palmeiras,chapecoense,0,2
2017,21,ponte preta,botafogo-rj,2,1
2017,22,avaí,chapecoense,1,0
2017,22,bahia,botafogo-rj,1,2
2017,22,corinthians,atlético-go,0,1
2017,22,coritiba,vitória,0,1
2017,22,cruzeiro,santos,1,1
2017,22,flamengo,athlético-pr,2,0
2017,22,fluminense,vasco,0,1
2017,22,grêmio,sport,5,0
2017,22,palmeiras,são paulo,4,2
2017,22,ponte preta,atlético-mg,1,2
2017,23,athlético-pr,coritiba,1,1
2017,23,atlético-go,bahia,1,1
2017,23,atlético-mg,palmeiras,1,1
2017,23,botafogo-rj,flamengo,2,0
2017,23,chapecoense,cruzeiro,1,2
2017,23,santos,corinthians,2,0
2017,23,sport,avaí,0,1
2017,23,são paulo,ponte preta,2,2
2017,23,vasco,grêmio,1,0
2017,23,vitória,fluminense,2,2
2017,24,athlético-pr,fluminense,3,1
2017,24,avaí,atlético-mg,1,1
2017,24,botafogo-rj,santos,2,0
2017,24,corinthians,vasco,1,0
2017,24,cruzeiro,bahia,1,0
2017,24,flamengo,sport,2,0
2017,24,grêmio,chapecoense,0,1
2017,24,palmeiras,coritiba,1,0
2017,24,ponte preta,atlético-go,1,3
2017,24,vitória,são paulo,1,2
2017,25,atlético-go,cruzeiro,1,2
2017,25,atlético-mg,vitória,1,3
2017,25,bahia,grêmio,1,0
2017,25,chapecoense,ponte preta,1,0
2017,25,coritiba,botafogo-rj,2,3
2017,25,flamengo,avaí,1,1
2017,25,fluminense,palmeiras,0,1
2017,25,santos,athlético-pr,1,0
2017,25,sport,vasco,1,1
2017,25,são paulo,corinthians,1,1
2017,26,athlético-pr,atlético-mg,0,2
2017,26,avaí,atlético-go,0,2
2017,26,bahia,coritiba,1,1
2017,26,botafogo-rj,vitória,2,3
2017,26,cruzeiro,corinthians,1,1
2017,26,grêmio,fluminense,1,0
2017,26,palmeiras,santos,0,1
2017,26,ponte preta,flamengo,1,0
2017,26,são paulo,sport,1,0
2017,26,vasco,chapecoense,1,1
2017,27,athlético-pr,atlético-go,2,2
2017,27,atlético-mg,são paulo,1,0
2017,27,avaí,vasco,1,2
2017,27,botafogo-rj,chapecoense,2,1
2017,27,corinthians,coritiba,3,1
2017,27,flamengo,fluminense,1,1
2017,27,grêmio,cruzeiro,0,1
2017,27,palmeiras,bahia,2,2
2017,27,ponte preta,santos,1,1
2017,27,vitória,sport,1,2
2017,28,atlético-go,palmeiras,1,3
2017,28,bahia,corinthians,2,0
2017,28,chapecoense,flamengo,0,1
2017,28,coritiba,grêmio,0,1
2017,28,cruzeiro,ponte preta,2,1
2017,28,fluminense,avaí,1,0
2017,28,santos,vitória,2,2
2017,28,sport,atlético-mg,1,1
2017,28,são paulo,athlético-pr,2,1
2017,28,vasco,botafogo-rj,1,0
2017,29,atlético-go,vasco,0,1
2017,29,atlético-mg,chapecoense,2,3
2017,29,avaí,botafogo-rj,1,1
2017,29,corinthians,grêmio,0,0
2017,29,coritiba,cruzeiro,1,0
2017,29,flamengo,bahia,4,1
2017,29,fluminense,são paulo,3,1
2017,29,palmeiras,ponte preta,2,0
2017,29,sport,santos,1,1
2017,29,vitória,athlético-pr,2,3
2017,30,athlético-pr,sport,2,1
2017,30,bahia,vitória,2,1
2017,30,botafogo-rj,corinthians,2,1
2017,30,chapecoense,fluminense,2,0
2017,30,cruzeiro,atlético-mg,1,3
2017,30,grêmio,palmeiras,1,3
2017,30,ponte preta,avaí,1,2
2017,30,santos,atlético-go,1,0
2017,30,são paulo,flamengo,2,0
2017,30,vasco,coritiba,1,1
2017,31,athlético-pr,chapecoense,0,0
2017,31,atlético-mg,botafogo-rj,0,0
2017,31,avaí,grêmio,2,2
2017,31,flamengo,vasco,0,0
2017,31,fluminense,bahia,1,1
2017,31,palmeiras,cruzeiro,2,2
2017,31,ponte preta,corinthians,1,0
2017,31,sport,coritiba,3,4
2017,31,são paulo,santos,2,1
2017,31,vitória,atlético-go,1,1
2017,32,atlético-go,são paulo,0,1
2017,32,bahia,ponte preta,2,0
2017,32,botafogo-rj,fluminense,1,2
2017,32,chapecoense,sport,1,1
2017,32,corinthians,palmeiras,3,2
2017,32,coritiba,avaí,4,0
2017,32,cruzeiro,athlético-pr,1,0
2017,32,grêmio,flamengo,3,1
2017,32,santos,atlético-mg,3,1
2017,32,vasco,vitória,1,1
2017,33,athlético-pr,corinthians,0,1
2017,33,atlético-mg,atlético-go,3,2
2017,33,avaí,bahia,1,2
2017,33,flamengo,cruzeiro,2,0
2017,33,fluminense,coritiba,2,2
2017,33,ponte preta,grêmio,0,1
2017,33,santos,vasco,1,2
2017,33,sport,botafogo-rj,1,2
2017,33,são paulo,chapecoense,2,2
2017,33,vitória,palmeiras,3,1
2017,34,atlético-go,sport,2,0
2017,34,bahia,atlético-mg,2,2
2017,34,botafogo-rj,athlético-pr,0,1
2017,34,chapecoense,santos,2,0
2017,34,corinthians,avaí,1,0
2017,34,coritiba,ponte preta,1,1
2017,34,cruzeiro,fluminense,3,1
2017,34,grêmio,vitória,1,1
2017,34,palmeiras,flamengo,2,0
2017,34,vasco,são paulo,1,1
2017,35,bahia,santos,3,1
2017,35,botafogo-rj,atlético-go,1,2
2017,35,chapecoense,vitória,2,1
2017,35,corinthians,fluminense,3,1
2017,35,coritiba,flamengo,1,0
2017,35,cruzeiro,avaí,2,2
2017,35,grêmio,são paulo,1,0
2017,35,palmeiras,sport,5,1
2017,35,ponte preta,athlético-pr,2,1
2017,35,vasco,atlético-mg,1,1
2017,36,athlético-pr,vasco,3,1
2017,36,atlético-go,chapecoense,1,1
2017,36,atlético-mg,coritiba,3,0
2017,36,avaí,palmeiras,2,1
2017,36,flamengo,corinthians,3,0
2017,36,fluminense,ponte preta,2,0
2017,36,santos,grêmio,1,0
2017,36,sport,bahia,1,0
2017,36,são paulo,botafogo-rj,0,0
2017,36,vitória,cruzeiro,1,1
2017,37,avaí,athlético-pr,1,0
2017,37,bahia,chapecoense,0,1
2017,37,corinthians,atlético-mg,2,2
2017,37,coritiba,são paulo,1,2
2017,37,cruzeiro,vasco,0,1
2017,37,flamengo,santos,1,2
2017,37,fluminense,sport,1,2
2017,37,grêmio,atlético-go,1,1
2017,37,palmeiras,botafogo-rj,2,0
2017,37,ponte preta,vitória,2,3
2017,38,athlético-pr,palmeiras,3,0
2017,38,atlético-go,fluminense,1,1
2017,38,atlético-mg,grêmio,4,3
2017,38,botafogo-rj,cruzeiro,2,2
2017,38,chapecoense,coritiba,2,1
2017,38,santos,avaí,1,1
2017,38,sport,corinthians,1,0
2017,38,são paulo,bahia,1,1
2017,38,vasco,ponte preta,2,1
2017,38,vitória,flamengo,1,2
2018,1,américa-mg,sport,3,0
2018,1,athlético-pr,chapecoense,5,1
2018,1,botafogo-rj,palmeiras,1,1
2018,1,corinthians,fluminense,2,1
2018,1,cruzeiro,grêmio,0,1
2018,1,internacional,bahia,2,0
2018,1,santos,ceará,2,0
2018,1,são paulo,paraná,1,0
2018,1,vasco,atlético-mg,2,1
2018,1,vitória,flamengo,2,2
2018,2,atlético-mg,vitória,2,1
2018,2,bahia,santos,1,0
2018,2,ceará,são paulo,0,0
2018,2,chapecoense,vasco,1,1
2018,2,flamengo,américa-mg,2,0
2018,2,fluminense,cruzeiro,1,0
2018,2,grêmio,athlético-pr,0,0
2018,2,palmeiras,internacional,1,0
2018,2,paraná,corinthians,0,4
2018,2,sport,botafogo-rj,1,1
2018,3,américa-mg,vitória,2,1
2018,3,atlético-mg,corinthians,1,0
2018,3,bahia,athlético-pr,0,0
2018,3,botafogo-rj,grêmio,2,1
2018,3,ceará,flamengo,0,3
2018,3,fluminense,são paulo,1,1
2018,3,internacional,cruzeiro,0,0
2018,3,palmeiras,chapecoense,0,0
2018,3,paraná,sport,1,2
2018,3,santos,vasco,1,1
2018,4,athlético-pr,palmeiras,1,3
2018,4,chapecoense,paraná,1,1
2018,4,corinthians,ceará,1,1
2018,4,cruzeiro,botafogo-rj,1,0
2018,4,flamengo,internacional,2,0
2018,4,grêmio,santos,5,1
2018,4,sport,bahia,2,0
2018,4,são paulo,atlético-mg,2,2
2018,4,vasco,américa-mg,4,1
2018,4,vitória,fluminense,1,2
2018,5,athlético-pr,atlético-mg,1,2
2018,5,bahia,são paulo,2,2
2018,5,botafogo-rj,fluminense,2,1
2018,5,ceará,américa-mg,2,2
2018,5,chapecoense,flamengo,3,2
2018,5,corinthians,palmeiras,1,0
2018,5,cruzeiro,sport,2,0
2018,5,grêmio,internacional,0,0
2018,5,santos,paraná,3,1
2018,5,vasco,vitória,2,3
2018,6,américa-mg,botafogo-rj,1,0
2018,6,atlético-mg,cruzeiro,1,0
2018,6,flamengo,vasco,1,1
2018,6,fluminense,athlético-pr,2,0
2018,6,internacional,chapecoense,3,0
2018,6,palmeiras,bahia,3,0
2018,6,paraná,grêmio,0,0
2018,6,sport,corinthians,1,1
2018,6,são paulo,santos,1,0
2018,6,vitória,ceará,2,1
2018,7,américa-mg,são paulo,1,3
2018,7,atlético-mg,flamengo,0,1
2018,7,bahia,vasco,3,0
2018,7,botafogo-rj,vitória,1,1
2018,7,ceará,grêmio,0,1
2018,7,fluminense,chapecoense,3,1
2018,7,internacional,corinthians,2,1
2018,7,palmeiras,sport,2,3
2018,7,paraná,athlético-pr,0,0
2018,7,santos,cruzeiro,0,1
2018,8,athlético-pr,santos,2,0
2018,8,chapecoense,ceará,2,0
2018,8,corinthians,américa-mg,1,0
2018,8,cruzeiro,palmeiras,1,0
2018,8,flamengo,bahia,2,0
2018,8,grêmio,fluminense,0,0
2018,8,sport,atlético-mg,3,2
2018,8,são paulo,botafogo-rj,3,2
2018,8,vasco,paraná,1,0
2018,8,vitória,internacional,2,3
2018,9,américa-mg,athlético-pr,3,1
2018,9,atlético-mg,chapecoense,3,3
2018,9,bahia,grêmio,0,2
2018,9,ceará,cruzeiro,0,1
2018,9,flamengo,corinthians,1,0
2018,9,internacional,sport,0,0
2018,9,palmeiras,são paulo,3,1
2018,9,paraná,fluminense,2,1
2018,9,santos,vitória,5,2
2018,9,vasco,botafogo-rj,1,2
2018,10,américa-mg,atlético-mg,1,3
2018,10,botafogo-rj,ceará,0,0
2018,10,corinthians,santos,1,1
2018,10,cruzeiro,vasco,1,1
2018,10,fluminense,flamengo,0,2
2018,10,grêmio,palmeiras,0,2
2018,10,paraná,bahia,1,0
2018,10,sport,athlético-pr,1,0
2018,10,são paulo,internacional,0,0
2018,10,vitória,chapecoense,1,0
2018,11,athlético-pr,são paulo,0,1
2018,11,atlético-mg,fluminense,5,2
2018,11,bahia,botafogo-rj,3,3
2018,11,ceará,palmeiras,2,2
2018,11,chapecoense,cruzeiro,2,0
2018,11,corinthians,vitória,0,0
2018,11,flamengo,paraná,2,0
2018,11,grêmio,américa-mg,1,0
2018,11,santos,internacional,1,2
2018,11,vasco,sport,3,2
2018,12,américa-mg,chapecoense,0,0
2018,12,atlético-mg,ceará,2,1
2018,12,bahia,corinthians,1,0
2018,12,botafogo-rj,athlético-pr,2,0
2018,12,fluminense,santos,0,1
2018,12,internacional,vasco,3,1
2018,12,palmeiras,flamengo,1,1
2018,12,paraná,cruzeiro,1,1
2018,12,sport,grêmio,0,0
2018,12,são paulo,vitória,3,0
2018,13,athlético-pr,internacional,2,2
2018,13,ceará,sport,1,0
2018,13,chapecoense,bahia,1,1
2018,13,corinthians,botafogo-rj,2,0
2018,13,cruzeiro,américa-mg,3,1
2018,13,flamengo,são paulo,0,1
2018,13,grêmio,atlético-mg,2,0
2018,13,santos,palmeiras,1,1
2018,13,vasco,fluminense,1,1
2018,13,vitória,paraná,1,0
2018,14,bahia,vitória,4,1
2018,14,chapecoense,santos,0,0
2018,14,cruzeiro,athlético-pr,2,1
2018,14,flamengo,botafogo-rj,2,0
2018,14,internacional,ceará,1,0
2018,14,palmeiras,atlético-mg,3,2
2018,14,paraná,américa-mg,1,0
2018,14,sport,fluminense,1,2
2018,14,são paulo,corinthians,3,1
2018,14,vasco,grêmio,1,0
2018,15,américa-mg,internacional,2,1
2018,15,athlético-pr,vasco,1,0
2018,15,atlético-mg,paraná,2,0
2018,15,botafogo-rj,chapecoense,1,0
2018,15,ceará,bahia,0,2
2018,15,corinthians,cruzeiro,2,0
2018,15,fluminense,palmeiras,1,0
2018,15,grêmio,são paulo,2,1
2018,15,santos,flamengo,1,1
2018,15,vitória,sport,1,0
2018,16,athlético-pr,vitória,4,0
2018,16,bahia,atlético-mg,2,2
2018,16,ceará,fluminense,1,0
2018,16,chapecoense,grêmio,1,1
2018,16,cruzeiro,são paulo,0,2
2018,16,flamengo,sport,4,1
2018,16,internacional,botafogo-rj,3,0
2018,16,palmeiras,paraná,3,0
2018,16,santos,américa-mg,0,1
2018,16,vasco,corinthians,1,4
2018,17,américa-mg,palmeiras,0,0
2018,17,atlético-mg,internacional,0,1
2018,17,botafogo-rj,santos,0,0
2018,17,corinthians,athlético-pr,0,0
2018,17,fluminense,bahia,1,1
2018,17,grêmio,flamengo,2,0
2018,17,paraná,ceará,0,1
2018,17,sport,chapecoense,1,1
2018,17,são paulo,vasco,2,1
2018,17,vitória,cruzeiro,1,1
2018,18,atlético-mg,santos,3,1
2018,18,bahia,américa-mg,1,0
2018,18,ceará,athlético-pr,0,0
2018,18,chapecoense,corinthians,2,1
2018,18,flamengo,cruzeiro,1,0
2018,18,fluminense,internacional,0,3
2018,18,grêmio,vitória,4,0
2018,18,palmeiras,vasco,1,0
2018,18,paraná,botafogo-rj,1,1
2018,18,sport,são paulo,1,3
2018,19,américa-mg,fluminense,0,0
2018,19,athlético-pr,flamengo,3,0
2018,19,botafogo-rj,atlético-mg,0,3
2018,19,corinthians,grêmio,0,1
2018,19,cruzeiro,bahia,1,1
2018,19,internacional,paraná,1,0
2018,19,santos,sport,3,0
2018,19,são paulo,chapecoense,2,0
2018,19,vasco,ceará,1,1
2018,19,vitória,palmeiras,0,3
2018,20,atlético-mg,vasco,0,0
2018,20,bahia,internacional,0,1
2018,20,ceará,santos,1,1
2018,20,chapecoense,athlético-pr,2,1
2018,20,flamengo,vitória,1,0
2018,20,fluminense,corinthians,1,0
2018,20,grêmio,cruzeiro,1,1
2018,20,palmeiras,botafogo-rj,2,0
2018,20,paraná,são paulo,1,1
2018,20,sport,américa-mg,0,2
2018,21,américa-mg,flamengo,2,2
2018,21,athlético-pr,grêmio,2,1
2018,21,botafogo-rj,sport,2,0
2018,21,corinthians,paraná,1,0
2018,21,cruzeiro,fluminense,2,1
2018,21,internacional,palmeiras,0,0
2018,21,santos,bahia,2,0
2018,21,são paulo,ceará,1,0
2018,21,vasco,chapecoense,3,1
2018,21,vitória,atlético-mg,1,0
2018,22,athlético-pr,bahia,2,0
2018,22,chapecoense,palmeiras,1,2
2018,22,corinthians,atlético-mg,1,1
2018,22,cruzeiro,internacional,0,0
2018,22,flamengo,ceará,0,1
2018,22,grêmio,botafogo-rj,4,0
2018,22,sport,paraná,1,0
2018,22,são paulo,fluminense,1,1
2018,22,vasco,santos,0,3
2018,22,vitória,américa-mg,1,0
2018,23,américa-mg,vasco,2,1
2018,23,atlético-mg,são paulo,1,0
2018,23,bahia,sport,2,0
2018,23,botafogo-rj,cruzeiro,1,1
2018,23,ceará,corinthians,2,1
2018,23,fluminense,vitória,0,0
2018,23,internacional,flamengo,2,1
2018,23,palmeiras,athlético-pr,2,0
2018,23,paraná,chapecoense,1,1
2018,23,santos,grêmio,0,0
2018,24,américa-mg,ceará,0,0
2018,24,atlético-mg,athlético-pr,3,1
2018,24,flamengo,chapecoense,2,0
2018,24,fluminense,botafogo-rj,1,0
2018,24,internacional,grêmio,1,0
2018,24,palmeiras,corinthians,1,0
2018,24,paraná,santos,0,2
2018,24,sport,cruzeiro,0,0
2018,24,são paulo,bahia,1,0
2018,24,vitória,vasco,1,0
2018,25,athlético-pr,fluminense,3,1
2018,25,bahia,palmeiras,1,1
2018,25,botafogo-rj,américa-mg,1,0
2018,25,ceará,vitória,2,0
2018,25,chapecoense,internacional,2,1
2018,25,corinthians,sport,2,1
2018,25,cruzeiro,atlético-mg,0,0
2018,25,grêmio,paraná,2,0
2018,25,santos,são paulo,0,0
2018,25,vasco,flamengo,1,1
2018,26,athlético-pr,paraná,3,0
2018,26,chapecoense,fluminense,1,2
2018,26,corinthians,internacional,1,1
2018,26,cruzeiro,santos,2,1
2018,26,flamengo,atlético-mg,2,1
2018,26,grêmio,ceará,3,2
2018,26,sport,palmeiras,0,1
2018,26,são paulo,américa-mg,1,1
2018,26,vasco,bahia,2,1
2018,26,vitória,botafogo-rj,3,4
2018,27,américa-mg,corinthians,0,0
2018,27,atlético-mg,sport,5,2
2018,27,bahia,flamengo,0,0
2018,27,botafogo-rj,são paulo,2,2
2018,27,ceará,chapecoense,3,1
2018,27,fluminense,grêmio,0,1
2018,27,internacional,vitória,2,1
2018,27,palmeiras,cruzeiro,3,1
2018,27,paraná,vasco,1,1
2018,27,santos,athlético-pr,1,0
2018,28,athlético-pr,américa-mg,4,0
2018,28,botafogo-rj,vasco,1,1
2018,28,chapecoense,atlético-mg,1,0
2018,28,corinthians,flamengo,0,3
2018,28,cruzeiro,ceará,0,2
2018,28,fluminense,paraná,4,0
2018,28,grêmio,bahia,2,2
2018,28,sport,internacional,2,1
2018,28,são paulo,palmeiras,0,2
2018,28,vitória,santos,0,1
2018,29,athlético-pr,sport,4,0
2018,29,atlético-mg,américa-mg,0,0
2018,29,bahia,paraná,2,0
2018,29,ceará,botafogo-rj,0,0
2018,29,chapecoense,vitória,0,1
2018,29,flamengo,fluminense,3,0
2018,29,internacional,são paulo,3,1
2018,29,palmeiras,grêmio,2,0
2018,29,santos,corinthians,1,0
2018,29,vasco,cruzeiro,2,0
2018,30,américa-mg,grêmio,1,1
2018,30,botafogo-rj,bahia,0,1
2018,30,cruzeiro,chapecoense,3,0
2018,30,fluminense,atlético-mg,1,0
2018,30,internacional,santos,2,2
2018,30,palmeiras,ceará,2,1
2018,30,paraná,flamengo,0,4
2018,30,sport,vasco,2,1
2018,30,são paulo,athlético-pr,0,0
2018,30,vitória,corinthians,2,2
2018,31,athlético-pr,botafogo-rj,2,1
2018,31,ceará,atlético-mg,2,1
2018,31,chapecoense,américa-mg,1,0
2018,31,corinthians,bahia,2,1
2018,31,cruzeiro,paraná,3,1
2018,31,flamengo,palmeiras,1,1
2018,31,grêmio,sport,3,4
2018,31,santos,fluminense,3,0
2018,31,vasco,internacional,1,1
2018,31,vitória,são paulo,0,1
2018,32,américa-mg,cruzeiro,1,2
2018,32,atlético-mg,grêmio,0,1
2018,32,bahia,chapecoense,1,0
2018,32,botafogo-rj,corinthians,1,0
2018,32,fluminense,vasco,0,1
2018,32,internacional,athlético-pr,2,1
2018,32,palmeiras,santos,3,2
2018,32,paraná,vitória,1,1
2018,32,sport,ceará,1,0
2018,32,são paulo,flamengo,2,2
2018,33,américa-mg,paraná,0,1
2018,33,athlético-pr,cruzeiro,2,0
2018,33,atlético-mg,palmeiras,1,1
2018,33,botafogo-rj,flamengo,2,1
2018,33,ceará,internacional,1,1
2018,33,corinthians,são paulo,1,1
2018,33,fluminense,sport,0,0
2018,33,grêmio,vasco,2,1
2018,33,santos,chapecoense,0,1
2018,33,vitória,bahia,2,2
2018,34,bahia,ceará,2,1
2018,34,chapecoense,botafogo-rj,0,1
2018,34,cruzeiro,corinthians,1,0
2018,34,flamengo,santos,1,0
2018,34,internacional,américa-mg,2,0
2018,34,palmeiras,fluminense,3,0
2018,34,paraná,atlético-mg,0,1
2018,34,sport,vitória,0,0
2018,34,são paulo,grêmio,1,1
2018,34,vasco,athlético-pr,1,1
2018,35,américa-mg,santos,2,1
2018,35,atlético-mg,bahia,1,0
2018,35,botafogo-rj,internacional,1,0
2018,35,corinthians,vasco,1,0
2018,35,fluminense,ceará,0,0
2018,35,grêmio,chapecoense,2,0
2018,35,paraná,palmeiras,1,1
2018,35,sport,flamengo,0,1
2018,35,são paulo,cruzeiro,1,0
2018,35,vitória,athlético-pr,1,2
2018,36,athlético-pr,corinthians,1,0
2018,36,bahia,fluminense,2,0
2018,36,ceará,paraná,1,0
2018,36,chapecoense,sport,2,1
2018,36,cruzeiro,vitória,3,0
2018,36,flamengo,grêmio,2,0
2018,36,internacional,atlético-mg,1,2
2018,36,palmeiras,américa-mg,4,0
2018,36,santos,botafogo-rj,1,1
2018,36,vasco,são paulo,2,0
2018,37,américa-mg,bahia,1,0
2018,37,athlético-pr,ceará,2,2
2018,37,botafogo-rj,paraná,2,1
2018,37,corinthians,chapecoense,0,0
2018,37,cruzeiro,flamengo,0,2
2018,37,internacional,fluminense,2,0
2018,37,santos,atlético-mg,3,2
2018,37,são paulo,sport,0,0
2018,37,vasco,palmeiras,0,1
2018,37,vitória,grêmio,0,0
2018,38,atlético-mg,botafogo-rj,1,0
2018,38,bahia,cruzeiro,0,0
2018,38,ceará,vasco,0,0
2018,38,chapecoense,são paulo,1,0
2018,38,flamengo,athlético-pr,1,2
2018,38,fluminense,américa-mg,1,0
2018,38,grêmio,corinthians,1,0
2018,38,palmeiras,vitória,3,2
2018,38,paraná,internacional,1,1
2018,38,sport,santos,2,1
2019,1,athlético-pr,vasco,4,1
2019,1,atlético-mg,avaí,2,1
2019,1,bahia,corinthians,3,2
2019,1,ceará,csa,4,0
2019,1,chapecoense,internacional,2,0
2019,1,flamengo,cruzeiro,3,1
2019,1,fluminense,goiás,0,1
2019,1,grêmio,santos,1,2
2019,1,palmeiras,fortaleza,4,0
2019,1,são paulo,botafogo-rj,2,0
2019,2,avaí,grêmio,1,1
2019,2,botafogo-rj,bahia,3,2
2019,2,corinthians,chapecoense,1,0
2019,2,cruzeiro,ceará,1,0
2019,2,csa,palmeiras,1,1
2019,2,fortaleza,athlético-pr,2,1
2019,2,goiás,são paulo,1,2
2019,2,internacional,flamengo,2,1
2019,2,santos,fluminense,2,1
2019,2,vasco,atlético-mg,1,2
2019,3,bahia,avaí,1,0
2019,3,botafogo-rj,fortaleza,1,0
2019,3,ceará,atlético-mg,1,2
2019,3,chapecoense,athlético-pr,1,1
2019,3,cruzeiro,goiás,2,1
2019,3,csa,santos,0,0
2019,3,grêmio,fluminense,4,5
2019,3,palmeiras,internacional,1,0
2019,3,são paulo,flamengo,1,1
2019,3,vasco,corinthians,1,1
2019,4,athlético-pr,bahia,1,0
2019,4,atlético-mg,palmeiras,0,2
2019,4,avaí,csa,0,0
2019,4,corinthians,grêmio,0,0
2019,4,flamengo,chapecoense,2,1
2019,4,fluminense,botafogo-rj,0,1
2019,4,fortaleza,são paulo,0,1
2019,4,goiás,ceará,2,1
2019,4,internacional,cruzeiro,3,1
2019,4,santos,vasco,3,0
2019,5,athlético-pr,corinthians,0,2
2019,5,atlético-mg,flamengo,2,1
2019,5,ceará,grêmio,2,1
2019,5,chapecoense,fortaleza,1,3
2019,5,fluminense,cruzeiro,4,1
2019,5,goiás,botafogo-rj,1,0
2019,5,internacional,csa,2,0
2019,5,palmeiras,santos,4,0
2019,5,são paulo,bahia,0,0
2019,5,vasco,avaí,1,1
2019,6,avaí,ceará,1,2
2019,6,bahia,fluminense,3,2
2019,6,botafogo-rj,palmeiras,0,1
2019,6,corinthians,são paulo,1,0
2019,6,cruzeiro,chapecoense,1,2
2019,6,csa,goiás,1,0
2019,6,flamengo,athlético-pr,3,2
2019,6,fortaleza,vasco,1,1
2019,6,grêmio,atlético-mg,1,0
2019,6,santos,internacional,0,0
2019,7,athlético-pr,fluminense,3,0
2019,7,atlético-mg,csa,4,0
2019,7,bahia,grêmio,1,0
2019,7,botafogo-rj,vasco,1,0
2019,7,ceará,santos,0,1
2019,7,chapecoense,palmeiras,1,2
2019,7,corinthians,goiás,2,0
2019,7,flamengo,fortaleza,2,0
2019,7,internacional,avaí,2,0
2019,7,são paulo,cruzeiro,1,1
2019,8,avaí,são paulo,0,0
2019,8,ceará,bahia,0,0
2019,8,cruzeiro,corinthians,0,0
2019,8,csa,botafogo-rj,1,2
2019,8,fluminense,flamengo,0,0
2019,8,goiás,chapecoense,3,1
2019,8,grêmio,fortaleza,1,0
2019,8,palmeiras,athlético-pr,1,0
2019,8,santos,atlético-mg,3,1
2019,8,vasco,internacional,2,1
2019,9,atlético-mg,são paulo,1,1
2019,9,botafogo-rj,grêmio,0,1
2019,9,chapecoense,fluminense,1,1
2019,9,csa,flamengo,0,2
2019,9,fortaleza,cruzeiro,2,1
2019,9,goiás,athlético-pr,2,1
2019,9,internacional,bahia,3,1
2019,9,palmeiras,avaí,2,0
2019,9,santos,corinthians,1,0
2019,9,vasco,ceará,1,0
2019,10,athlético-pr,internacional,1,0
2019,10,bahia,santos,0,1
2019,10,chapecoense,atlético-mg,1,2
2019,10,corinthians,csa,1,0
2019,10,cruzeiro,botafogo-rj,0,0
2019,10,flamengo,goiás,6,1
2019,10,fluminense,ceará,1,1
2019,10,fortaleza,avaí,2,0
2019,10,grêmio,vasco,2,1
2019,10,são paulo,palmeiras,1,1
2019,11,atlético-mg,fortaleza,2,2
2019,11,avaí,goiás,0,0
2019,11,bahia,cruzeiro,0,0
2019,11,botafogo-rj,santos,0,1
2019,11,ceará,palmeiras,2,0
2019,11,corinthians,flamengo,1,1
2019,11,csa,athlético-pr,0,4
2019,11,internacional,grêmio,1,1
2019,11,são paulo,chapecoense,4,0
2019,11,vasco,fluminense,2,1
2019,12,chapecoense,bahia,0,0
2019,12,cruzeiro,athlético-pr,0,2
2019,12,csa,grêmio,0,0
2019,12,flamengo,botafogo-rj,3,2
2019,12,fluminense,são paulo,1,2
2019,12,fortaleza,corinthians,1,3
2019,12,goiás,atlético-mg,0,0
2019,12,internacional,ceará,1,0
2019,12,palmeiras,vasco,1,1
2019,12,santos,avaí,3,1
2019,13,athlético-pr,são paulo,0,1
2019,13,atlético-mg,cruzeiro,2,0
2019,13,avaí,botafogo-rj,0,2
2019,13,bahia,flamengo,3,0
2019,13,ceará,fortaleza,2,1
2019,13,corinthians,palmeiras,1,1
2019,13,fluminense,internacional,2,1
2019,13,grêmio,chapecoense,3,3
2019,13,santos,goiás,6,1
2019,13,vasco,csa,0,0
2019,14,atlético-mg,fluminense,2,1
2019,14,avaí,cruzeiro,2,2
2019,14,botafogo-rj,athlético-pr,2,1
2019,14,ceará,chapecoense,4,1
2019,14,csa,fortaleza,0,2
2019,14,flamengo,grêmio,3,1
2019,14,goiás,vasco,0,1
2019,14,internacional,corinthians,0,0
2019,14,palmeiras,bahia,2,2
2019,14,são paulo,santos,3,2
